project_id_number,title,funding_start_year,funding_end_year,institution_id,institution_name,duration,subject,person_ids
5232175,Oszillatorische Aktivität im Magnetenzephalogramm während auditorischer Verarbeitung und Handlungsvorbereitung (C 1),2000,2005,10051,Eberhard Karls Universität Tübingen,6,,1421099
5232190,Funktionelle Relevanz aktivierter Hirnareale für spezifische Leistungen. Eine Studie mit funktioneller Magnetresonanztomographie (fMRT) und transkranieller Magnetstimulation (TMS) am Beispiel des Arbeitsgedächtnisses (C 3),2000,2002,10051,Eberhard Karls Universität Tübingen,3,,1676536
5232196,Möglichkeiten und Grenzen kortikaler (Re-)Organisation nach frühen Hirnläsionen (C04),2000,2009,10051,Eberhard Karls Universität Tübingen,10,,1077076
5232202,Entwicklung neuronaler Repräsentationen nach Schlaganfall: Interaktion zwischen intakter und geschädigter Hemisphäre (C05),2000,2006,10051,Eberhard Karls Universität Tübingen,7,,1365470
5232208,Aktive und passive Lokalisation taktiler Reize (C06),2000,2009,10051,Eberhard Karls Universität Tübingen,10,,"1434437,18612171"
5232226,Lernen und Verhaltensrelevanz der emotionalen Bedeutung von Kontexten und Reizen (C 8),2000,2005,10051,Eberhard Karls Universität Tübingen,6,,1574755
5268428,"Funktionelle Analyse der replikativen Alterung humaner hämatopoetischer Stammzellen und neu identifizierter, Stammzellassoziierter Gene (A 6)",2000,2004,10051,Eberhard Karls Universität Tübingen,5,,1345587
5268730,Rekonstitution und Modulation des NK-Zellsystems nach allogener Transplantation mit hochangereicherten Stammzellen (B 6),2000,2004,10051,Eberhard Karls Universität Tübingen,5,,1383757
5268822,Identifizierung differenziell exprimierter Gene in dendritischen Zellen (B 7),2000,2004,10051,Eberhard Karls Universität Tübingen,5,,259941
5268834,Zwei neue Ansätze zur Tumor-Immuntherapie mit bispezifischen Antikörpern: Charakterisierung und Optimierung in vitro (B 8),2000,2004,10051,Eberhard Karls Universität Tübingen,5,,1122802
5269144,Pepitdarrays zur patientenspezifischen Charakterisieerung des aktuellen Status der Immunantwort (C 6),2000,2003,10051,Eberhard Karls Universität Tübingen,4,,1696329
5269156,Tumorassoziierte MHC-I-Liganden auf soliden Tumoren (C 7),2000,2004,10051,Eberhard Karls Universität Tübingen,5,,59348548
5269228,Kombinatorisch-chemische Methoden zur molekularen Charakterisierung und Modulation der T-Zell-Antwort bei Autoimmunerkrankungen (D 4),2000,2003,10051,Eberhard Karls Universität Tübingen,4,,"1122287,1631261"
5269234,Untersuchung der Rolle von T-Lymphozyten bei Vitiligo und Voruntersuchungen zur Immuntherapie (D 5),2000,2003,10051,Eberhard Karls Universität Tübingen,4,,"6172,1403330"
5269252,Immunität und ZNS-spezifische Antigenpräsentation bei der MOG-EAE (D 6),2000,2004,10051,Eberhard Karls Universität Tübingen,5,,"1696329,1374691"
5280348,Analyse der späten Phase der intrazellulären Membranfusion in Saccharomyces cerevisiae (A15),2000,2003,10051,Eberhard Karls Universität Tübingen,4,,1392878
5280372,In vivo Analyse des Staufen-abhängigen mRNA Transportes in Säugerzellen (A16),2000,2006,10051,Eberhard Karls Universität Tübingen,7,,1348866
5280472,Zelluläre Mechanismen der Abgrenzung von embryonalen Anlagen - Cellular mechanisms of embryonic boundary formation (B12),2000,2002,10051,Eberhard Karls Universität Tübingen,3,,1703486
5280516,Licht- und elektronenmikroskopische Untersuchungen (Z02),2000,2009,10051,Eberhard Karls Universität Tübingen,10,,1703505
5280646,Quanten-Monte-Carlo-Methoden für nukleare Systeme (A11),2001,2006,10051,Eberhard Karls Universität Tübingen,6,,1195192
5280658,Simulation der Quantendynamik offener Systeme (A13),2001,2006,10051,Eberhard Karls Universität Tübingen,6,,1322321
5280678,Relativistische SPH (B 8),2001,2003,10051,Eberhard Karls Universität Tübingen,3,,1703565
5280820,Direkte Simulation optischer Eigenschaften von Flüssigkristallen (C12),2001,2003,10051,Eberhard Karls Universität Tübingen,3,,1303762
5280832,Particle-in-Cell-Monte-Carlo-Teilchensimulationen (C13),2001,2003,10051,Eberhard Karls Universität Tübingen,3,,1335646
5280838,Realpotenziale für molekulardynamische Simulationen von Quasikristallen (C14),2001,2006,10051,Eberhard Karls Universität Tübingen,6,,"1728221,1303762"
5280844,Teilchen- und Kontinuumsmodellierung granularer Medien (C15),2001,2006,10051,Eberhard Karls Universität Tübingen,6,,1361419
5280857,Smoothed particle Hydrodynamics (C16),2001,2006,10051,Eberhard Karls Universität Tübingen,6,,"1611948,1703565"
5280910,Die Methode der finiten Massen (C17),2001,2006,10051,Eberhard Karls Universität Tübingen,6,,"1580787,1336375"
5289378,Quantitative 3 D-Becken-Modellierung und paläoozeanographische Simulation in der alpinen Molasse (B 6),2001,2001,10051,Eberhard Karls Universität Tübingen,1,,"1708993,1634872"
5289466,Zeitliche und räumliche Differenzierung der magnetischen Signale in Lößböden (C 9),2001,2001,10051,Eberhard Karls Universität Tübingen,1,,"1002755,988792"
5324714,Numerische Methoden für Vielelektronen-Atome in Neutronensternmagnetfeldern (A15),2001,2006,10051,Eberhard Karls Universität Tübingen,6,,"1323604,1335646"
5324720,Dreidimensionale MRHD (C19),2001,2006,10051,Eberhard Karls Universität Tübingen,6,,1503663
5343918,Molekulare Wirkmechanismen der Immunsuppressiva FK506 und Cyclosporin A: Signalübertragung in Leukozyten (A 8),1992,1997,10051,Eberhard Karls Universität Tübingen,6,,6071
5345753,"Das süddeutsche Jura-Becken: Zyklen-Genese, Palynofazies, Klimasignale (A 2)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,,"1378458,1702345"
5345756,Mesozoische Sauerstoffmangelmilieus in karbonatischen und klastischen Systemen: Genese und steuernde Faktoren (A 3),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,"1208584,1069443"
5345763,Die Alpen als klimatischer Steuerungsfaktor (B 1),1994,2001,10051,Eberhard Karls Universität Tübingen,8,,1245208
5345775,Klima- und Ökosystementwicklung im zirkumalpinen Raum im Vergleich zum Atlantik und Indik (B 4),1994,2001,10051,Eberhard Karls Universität Tübingen,8,,"5653,1245208"
5345777,Quartäre Klimaentwicklung und ihre Auswirkungen am Nord- und Südrand der Alpen verschiedener Geofaktoren (C 1),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,1002755
5345781,"Die spätquartäre Klimaentwicklung in den Alpen in ihrer Verzahnung mit glazialen, limnischen und fluviatilen Bildungsprozessen (C 2)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,,1083353
5345785,"Quartäre Schotterkörper: Sedimentgeologie, Hydrogeologie und Klimageschichte (C 3)",1994,2000,10051,Eberhard Karls Universität Tübingen,7,,"1378458,1298560,1078189,988792"
5345789,Morphologische und isotopenchemische Reaktion von Großsäugetieren auf die Klimaveränderungen im Quartär (C 4),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,"1305742,1245208"
5345797,Die plio-pleistozäne Karbonatplattform auf Rhodos (Dokekanes) im Spiegel veränderlicher Ventilations- und Zirkulationsmuster im östlichen Mittelmeerbecken (C 6),1994,2001,10051,Eberhard Karls Universität Tübingen,8,,5653
5345801,Subsistenz und Umwelt in Süddeutschland zu Zeit des Neandertalers (C 7),1996,1997,10051,Eberhard Karls Universität Tübingen,2,,1475985
5345809,"Klimagesteuerte Denudations-Sedimentakkumulations-Systeme (geschlossene und offene Seebecken, Nebenmeere) (D 2)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,,"1298560,1708993"
5345813,"Einflüsse des Klimas, der Landschaftsgeschichte und der geologischen Ausgangsbedingungen auf die Genese eines Karstaquifers (D 3)",1994,2001,10051,Eberhard Karls Universität Tübingen,8,,"1298560,1433668"
5355400,Kriegserfahrungen und Konfession im Alten Reich und in Alteuropa (G 03),2005,2008,10051,Eberhard Karls Universität Tübingen,4,,1251910
5355412,Populare Religiosität und Kriegserfahrungen (G 4),2002,2004,10051,Eberhard Karls Universität Tübingen,3,,1143238
5355420,"Grenzen, flucht, Vertreibung (B 5)",2003,2004,10051,Eberhard Karls Universität Tübingen,2,,5202
5355424,Polyethnische und multireligiöse osteuropäische Städte im Zeitalter der Weltkriege (B 02),2002,2005,10051,Eberhard Karls Universität Tübingen,4,,5202
5355451,Zivilität und Militarität im Spannungsfeld von Kriegserfahrungen und nationalen Identitäten. Garnisonen und Garnisonsstädte in Deutschland und Frankreich (C 06),2002,2008,10051,Eberhard Karls Universität Tübingen,7,,5877
5355557,Die Wirkung von medialer kriegerischer Gewalt auf Gehirn und Verhalten (F 01),2002,2008,10051,Eberhard Karls Universität Tübingen,7,,1002572
5356387,Smoothed Particle hydrodynamics (A 1),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,1152246
5356391,Molekulardynamische Simulationen von Quasikristallen (A 2),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,1303762
5356399,Greensche Funktionen in der Vielteilchentheorie der Kernphysik (A 4),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,1195192
5356403,Simulation von dissipativen und von korrelierten fermionischen Quantensystemen (A 5),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,1322321
5356409,Dynamik allgemeinrelativistischer Systeme (B 1),1994,2003,10051,Eberhard Karls Universität Tübingen,10,,1503663
5356414,Optimale Blätterungen (B 2),1994,2003,10051,Eberhard Karls Universität Tübingen,10,,1382567
5356421,Existenz und Eigenschaften rotierender Sterne (B 4),1994,1997,10051,Eberhard Karls Universität Tübingen,4,,1382966
5356425,Numerische Verfahren für geometrische Variationsprobleme (B 05),1994,2006,10051,Eberhard Karls Universität Tübingen,13,,"1336375,1382567"
5356429,Elektrooptisches Schaltverhalten von ferroelektrischen und nematischen Flüssigkristallen (B 6),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,1303762
5356433,Die Lösung partieller Differentialgleichungen auf adaptiv erzeugten Gittern (C 1),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,"1580787,1336375"
5356441,Hyperbolische Systeme als Modelle für Ausbreitung und Reaktionen (C 3),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,1361419
5356449,Eigenwertprobleme für elliptische Differentialoperatoren (C 4A),1994,1997,10051,Eberhard Karls Universität Tübingen,4,,1361419
5356453,Eigenwertprobleme für Schrödinger-Operatoren (C 4B),1994,2000,10051,Eberhard Karls Universität Tübingen,7,,1274043
5356457,Teilchenmethoden (C 5),1995,2000,10051,Eberhard Karls Universität Tübingen,6,,1336375
5356461,Verfahren zur Parallelisierung der Simulation physikalischer Prozesse mit Objektorientierten Methoden (C 06),1994,2006,10051,Eberhard Karls Universität Tübingen,13,,"1240606,1336375"
5356469,Zeitintegrationsverfahren (C 08),1995,2006,10051,Eberhard Karls Universität Tübingen,12,,1173390
5356477,Interaktive Visualisierung von Computersimulationen auf Parallelrechnern (D 02),1994,2005,10051,Eberhard Karls Universität Tübingen,12,,"1751096,1383792"
5356483,Visualisierung vierdimensionaler gekrümmter Raumzeiten (D 04),1994,2006,10051,Eberhard Karls Universität Tübingen,13,,1383792
5356488,Zentrale Geschäftsführung (Z),1994,2006,10051,Eberhard Karls Universität Tübingen,13,,1336375
5358909,Aufklärung der molekularen Natur des Motorproteins der äußeren Haarsinneszellen (A 1),1997,2002,10051,Eberhard Karls Universität Tübingen,6,,1430419
5358931,Regulation von Glutamatrezeptoren in der Retina: Molekulare Mechanismen und funktionelle Konsequenzen (B 1),1997,2003,10051,Eberhard Karls Universität Tübingen,7,,1452092
5358935,Pathophysiologie von degenerativen und regenerativen Vorgängen im visuellen System höherer Vertebraten (B 2),1997,1997,10051,Eberhard Karls Universität Tübingen,1,,1300630
5358937,Molekulare Grundlagen sensori-neuraler Taubheit durch Hypothyroidismus (B 3),1997,2003,10051,Eberhard Karls Universität Tübingen,7,,1138395
5358939,Zelluläre und molekulare Grundlagen von Regenerationsvorgängen im ZNS (B 4),1997,2002,10051,Eberhard Karls Universität Tübingen,6,,"991828,1556659"
5358943,Molekulare Mechanismen der Bildung topographischer Projektionen (B 5),1997,2002,10051,Eberhard Karls Universität Tübingen,6,,1452225
5358952,Regulation neuronalen Überlebens durch Stickoxid (NO) (B 7),1997,1999,10051,Eberhard Karls Universität Tübingen,3,,1136520
5358961,Molekulare und zellbiologische Grundlagen der Kortex-Entwicklung (B 9),1997,1997,10051,Eberhard Karls Universität Tübingen,1,,1452115
5358973,Räumliche Verarbeitung in der retino- geniculären Sehbahn von Primaten (C 3),1998,2003,10051,Eberhard Karls Universität Tübingen,6,,1452164
5358977,"Dendritische Morphologie, axonale Projektion und Physiologie retinaler Ganglienzellen (C 4)",1997,2003,10051,Eberhard Karls Universität Tübingen,7,,"1313689,1607479"
5358979,Zelluläre Grundlagen afferent-efferenter Interaktion im Hörnerven (C 5),1997,2000,10051,Eberhard Karls Universität Tübingen,4,,1221793
5358983,Mechanismen der Kontrolle der Effizienz GABAerger Synapsen (C 6),1997,2003,10051,Eberhard Karls Universität Tübingen,7,,1435327
5358987,Zelluläre und molekulare Grundlgen der Verarbeitung sensorischer Information am Modell der akustischen Schreckreaktion (C 7),1997,2003,10051,Eberhard Karls Universität Tübingen,7,,6344
5362318,Ex-vivo-Untersuchungen zur Induktion einer Immunantwort gegen tumorassoziierte Antigene durch Antigen-präsentierende Zellen beim Ovarialkarzinom (B 1),1997,2000,10051,Eberhard Karls Universität Tübingen,4,,1053529
5362322,Induktion von CLL-spezifischen T-Zellantworten und Charakterisierung von neuen Cll assoziierten Tumorantigenen (B 2),1997,2004,10051,Eberhard Karls Universität Tübingen,8,,259941
5362326,Induktion und Manipulation HCMV-spezifischer T-Zellantworten (B 3),1997,2004,10051,Eberhard Karls Universität Tübingen,8,,1479754
5362338,Molekulare Interaktionen bei der MHC-Klasse-I-restringierten Antigenprozessierung (C 1),1997,2003,10051,Eberhard Karls Universität Tübingen,7,,1252986
5362342,Biochemische Untersuchungen zur MHC II-Prozessierung von Peptid/Proteinantigenen in APC (C 2),1997,2004,10051,Eberhard Karls Universität Tübingen,8,,1126810
5362349,Prävention der experimentellen Graft-versus-Host-Erkrankung durch Klasse-II MHC-Peptide. Analyse der zugrundeliegenden Mechanismen im Mausmodell (C 4),1997,2000,10051,Eberhard Karls Universität Tübingen,4,,1564007
5362352,Kombinatorische Peptidbibliotheken und die molekulare Analyse der Antigenpräsentation und T-Zell-Antwort (C 5),1997,2000,10051,Eberhard Karls Universität Tübingen,4,,1122287
5362356,Antigen-Präsentation im Thymus und Thymom: Pathogenetische Beziehungen zur Myastenia gravis (D 1),1997,2004,10051,Eberhard Karls Universität Tübingen,8,,1696362
5362364,Einfluss von Hitzeschockproteinen auf die Präsentation antigener Peptide und die Pathogense von Arthritis (D 3),1997,2004,10051,Eberhard Karls Universität Tübingen,8,,1708975
5362374,Geschäftsstelle (E 3),1997,2004,10051,Eberhard Karls Universität Tübingen,8,,6172
5364891,On- und Offline-Aspekte semantischer Verarbeitung (A 04),2002,2005,10051,Eberhard Karls Universität Tübingen,4,,1211559
5364898,Distributionsidiosynkrasien in der logischen Form (A 05),2002,2008,10051,Eberhard Karls Universität Tübingen,7,,1757115
5364910,"Semantische Rollen, Kasusrelationen und satzübergreifende Referenz im Tibetischen (B11)",2002,2008,10051,Eberhard Karls Universität Tübingen,7,,1022192
5364914,Strong an weak occurrences of variables in language (B12),2002,2004,10051,Eberhard Karls Universität Tübingen,3,,"1288178,1582735"
5364918,Ellipse und Informationsstruktur im Englischen (B13),2002,2008,10051,Eberhard Karls Universität Tübingen,7,,1423757
5364922,Linguistische Datenstrukturen: sprachübergreifende Annotationen und Datenklassen (C 01),2002,2008,10051,Eberhard Karls Universität Tübingen,7,,"6187,1104692"
5387067,Funktion von Hitzeschockfaktoren und ihrer Zielgene (A02),1997,2009,10051,Eberhard Karls Universität Tübingen,13,,1263753
5387071,Programmierter Zelltod und Vulva-Entwicklung in Pristionchus pacificus (A 3),1997,2003,10051,Eberhard Karls Universität Tübingen,7,,1463672
5387079,Einfluß von Sauerstoffradikalen und Radikalschutzenzymen auf das Zellverhalten während der Blattseneszenz von Arabidopsis thaliana (A 5),1997,2006,10051,Eberhard Karls Universität Tübingen,10,,1406249
5387095,"Analyse der funktionellen Domjänen von zellulären und viralen Proteinen, die durch die Plasmadesmata transportiert werden (A 7)",1997,2000,10051,Eberhard Karls Universität Tübingen,4,,1215540
