person_id,person_name,institution_id,institution_name
1671826,Professor Dr. Michael Heghmanns,10272,Westfälische Wilhelms-Universität Münster
1263994,Professor Dr. Friedrich Scholz,10272,Westfälische Wilhelms-Universität Münster
1636473,Professor Dr. Karl Gabriel,10272,Westfälische Wilhelms-Universität Münster
1593539,Professorin Dr. Silke Hensel,10272,Westfälische Wilhelms-Universität Münster
1810807,Professor Dr. Christoph Böhm,10272,Westfälische Wilhelms-Universität Münster
128715975,Dr. Alexander Chervanyov,10272,Westfälische Wilhelms-Universität Münster
1286691,Professor Dr. Nikolaus Staubach,10272,Westfälische Wilhelms-Universität Münster
253677983,Professorin Dr. Dagmar Deuber,10272,Westfälische Wilhelms-Universität Münster
1294050,Professor Dr. Christoph Strosetzki,10272,Westfälische Wilhelms-Universität Münster
233971775,Professor Dr. Carsten Schuck,10272,Westfälische Wilhelms-Universität Münster
94553126,Dr. Silke Stroh,10272,Westfälische Wilhelms-Universität Münster
1575471,Professor Dr. Ingo Saenger,10272,Westfälische Wilhelms-Universität Münster
1612682,Professor Dr. Gerald Wood,10272,Westfälische Wilhelms-Universität Münster
1142347,Professor Dr. Helmut Kohl,10272,Westfälische Wilhelms-Universität Münster
1458319,Professorin Dr. Stephanie Hellekamps,10272,Westfälische Wilhelms-Universität Münster
211767904,Dr. Christian Vollmer,10272,Westfälische Wilhelms-Universität Münster
1394486,Professor Dr. Harald Fuchs,10272,Westfälische Wilhelms-Universität Münster
1216769,Professorin Dr. Ursula Piontkowski,10272,Westfälische Wilhelms-Universität Münster
267559679,Dr. Florian Sieglitz,10272,Westfälische Wilhelms-Universität Münster
1747712,"Professor Dr. Stephan Klemme, Ph.D.",10272,Westfälische Wilhelms-Universität Münster
277973415,Dr. Milos Galic,10272,Westfälische Wilhelms-Universität Münster
1364020,Professor Dr. Michael Krüger,10272,Westfälische Wilhelms-Universität Münster
992202,Professor Dr. Kurt Bayertz,10272,Westfälische Wilhelms-Universität Münster
1289325,Professor Dr. Alexander Steinbüchel,10272,Westfälische Wilhelms-Universität Münster
1074704,Professor Dr. Erhart Graefe,10272,Westfälische Wilhelms-Universität Münster
1674106,Professor Dr. Andreas H. Jacobs,10272,Westfälische Wilhelms-Universität Münster
1554675,Professorin Dr. Cornelia Blasberg,10272,Westfälische Wilhelms-Universität Münster
323905243,Professor Dr. Martin Hils,10272,Westfälische Wilhelms-Universität Münster
1842981,Dr. Christoph Görisch,10272,Westfälische Wilhelms-Universität Münster
1940030,Dr. Ute Hamer,10272,Westfälische Wilhelms-Universität Münster
1191213,Professor Dr. Bruno Moerschbacher,10272,Westfälische Wilhelms-Universität Münster
251211026,Dr. Ludger Tebben,10272,Westfälische Wilhelms-Universität Münster
1235420,Privatdozent Dr. Siegfried Richter,10272,Westfälische Wilhelms-Universität Münster
1061635,Professor Dr. Klaus Funke,10272,Westfälische Wilhelms-Universität Münster
1707841,Professor Dr. Peter Oestmann,10272,Westfälische Wilhelms-Universität Münster
1691737,Professor Dr. Matthias Casper,10272,Westfälische Wilhelms-Universität Münster
235079463,Professor Dr. Timo Strünker,10272,Westfälische Wilhelms-Universität Münster
1755044,Dr. Harald Kullmann,10272,Westfälische Wilhelms-Universität Münster
1372091,Dr. Patrick Henning,10272,Westfälische Wilhelms-Universität Münster
2047526,Professor Dr. Martin Winter,10272,Westfälische Wilhelms-Universität Münster
1630328,Professor Dr. Arnulf von Scheliha,10272,Westfälische Wilhelms-Universität Münster
1099438,Professor Dr. Ralf Hetzel,10272,Westfälische Wilhelms-Universität Münster
1224789,Professor Dr. Heiner Raspe,10272,Westfälische Wilhelms-Universität Münster
1040356,Professor Dr. Siegfried Echterhoff,10272,Westfälische Wilhelms-Universität Münster
241947341,Dr. Florian Büther,10272,Westfälische Wilhelms-Universität Münster
246178413,Dr. Andreas Matthias Scheu,10272,Westfälische Wilhelms-Universität Münster
197487320,Dr. Nashaat Mekhaiel,10272,Westfälische Wilhelms-Universität Münster
1812799,Professor Dr. Henning D. Mootz,10272,Westfälische Wilhelms-Universität Münster
993870,Professor Dr. Martin Bähler,10272,Westfälische Wilhelms-Universität Münster
1738213,Privatdozent Dr. Peter Hanley,10272,Westfälische Wilhelms-Universität Münster
255171101,Dr. Anna Junker,10272,Westfälische Wilhelms-Universität Münster
203464286,Dr. Kay Zenker,10272,Westfälische Wilhelms-Universität Münster
1028710,Professor Dr. Frederikus J.A. Daniels,10272,Westfälische Wilhelms-Universität Münster
1870683,Professor Dr. Erich Bornberg-Bauer,10272,Westfälische Wilhelms-Universität Münster
1630852,Professor Dr. Alfons Fürst,10272,Westfälische Wilhelms-Universität Münster
1223054,Professor Dr. Andreas Püschel,10272,Westfälische Wilhelms-Universität Münster
1871575,Professor Dr. Henk Erik Meier,10272,Westfälische Wilhelms-Universität Münster
1195606,Professor Dr. Gernot Münster,10272,Westfälische Wilhelms-Universität Münster
1708881,Dr. Sylwia Wilberg,10272,Westfälische Wilhelms-Universität Münster
1628214,Professor Dr. Josephus Platenkamp,10272,Westfälische Wilhelms-Universität Münster
1680669,Dr. Jörg Schmalzl,10272,Westfälische Wilhelms-Universität Münster
242013550,Dr. Dominik Adolf,10272,Westfälische Wilhelms-Universität Münster
169802851,Dr. Stephan Stellmach,10272,Westfälische Wilhelms-Universität Münster
259135,Professor Dr. Jens Leker,10272,Westfälische Wilhelms-Universität Münster
267250363,Dr. Susann Wicke,10272,Westfälische Wilhelms-Universität Münster
1186472,Professor Dr. Jörg Martin Merz,10272,Westfälische Wilhelms-Universität Münster
229879225,Professorin Dr. Antje Dammel,10272,Westfälische Wilhelms-Universität Münster
237658015,Professor Dr. Markus Schwarzländer,10272,Westfälische Wilhelms-Universität Münster
1851770,"Dr. Jörn Peter Scharsack, Ph.D.",10272,Westfälische Wilhelms-Universität Münster
1761541,Dr. Winfried Steffen,10272,Westfälische Wilhelms-Universität Münster
1546300,Professor Dr. Christian Weinheimer,10272,Westfälische Wilhelms-Universität Münster
1197979,Professor Dr. Frank Natterer,10272,Westfälische Wilhelms-Universität Münster
1006696,Professor Dr. Siegfried Bosch,10272,Westfälische Wilhelms-Universität Münster
270700232,Dr. Alexandra-Zoi Andreou,10272,Westfälische Wilhelms-Universität Münster
287082339,Dr. Stéphanie Durand,10272,Westfälische Wilhelms-Universität Münster
1856560,Dr. Zhor Sarah Aboussalam,10272,Westfälische Wilhelms-Universität Münster
1400201,Professor Dr. Paul Reuber,10272,Westfälische Wilhelms-Universität Münster
1609844,Dr. Harald Rösner,10272,Westfälische Wilhelms-Universität Münster
1704792,Dr. Christoph Hutter,10272,Westfälische Wilhelms-Universität Münster
203664186,Dr. Harry Mönig,10272,Westfälische Wilhelms-Universität Münster
1691445,Privatdozent Dr. Thomas Podella,10272,Westfälische Wilhelms-Universität Münster
1211037,Professor Dr. Rüdiger J. Paul,10272,Westfälische Wilhelms-Universität Münster
196078859,Dr. Bea Bloh,10272,Westfälische Wilhelms-Universität Münster
1756814,Professor Dr. Roland Wedlich-Söldner,10272,Westfälische Wilhelms-Universität Münster
190391099,Dr. Sebastian Rumpf,10272,Westfälische Wilhelms-Universität Münster
1294823,Professor Dr. Holger Strutwolf,10272,Westfälische Wilhelms-Universität Münster
221576584,Professor Dr. Eugen Hellmann,10272,Westfälische Wilhelms-Universität Münster
1148609,Professor Dr. Herbert Kroll,10272,Westfälische Wilhelms-Universität Münster
1258583,Professor Dr. Norbert Schmitz,10272,Westfälische Wilhelms-Universität Münster
39625424,"Dr. Benjamin Bomfleur, Ph.D.",10272,Westfälische Wilhelms-Universität Münster
969067,Professor Dr. Dietrich Thränhardt,10272,Westfälische Wilhelms-Universität Münster
1222770,Professor Dr. Hans-Georg Purwins,10272,Westfälische Wilhelms-Universität Münster
1227579,Professor Dr. Hermann Josef Real,10272,Westfälische Wilhelms-Universität Münster
1293682,Professor Dr. Wolfgang Ströbele,10272,Westfälische Wilhelms-Universität Münster
1744743,Professor Dr. Thorsten Hennig-Thurau,10272,Westfälische Wilhelms-Universität Münster
177618218,Professorin Dr. Christine Achten,10272,Westfälische Wilhelms-Universität Münster
70489430,Dr. Elke Hoppe,10272,Westfälische Wilhelms-Universität Münster
1831661,Privatdozent Dr. Ullrich Wagner,10272,Westfälische Wilhelms-Universität Münster
1220314,Professor Dr. Detlef Pollack,10272,Westfälische Wilhelms-Universität Münster
132342570,Professor Dr. Fabian Wittreck,10272,Westfälische Wilhelms-Universität Münster
2045913,Dr. Holger Schwarzer,10272,Westfälische Wilhelms-Universität Münster
1219176,Professor Dr. Johannes Pollmann,10272,Westfälische Wilhelms-Universität Münster
15192671,Professor Dr. Karl A.E. Enenkel,10272,Westfälische Wilhelms-Universität Münster
1433755,"Professor Dr. Sergej O. Demokritov, Ph.D.",10272,Westfälische Wilhelms-Universität Münster
157250375,Dr. Gino Erkeling,10272,Westfälische Wilhelms-Universität Münster
1222972,Dr. Wichard Puls,10272,Westfälische Wilhelms-Universität Münster
1330577,Professor Dr. Engelbert Winter,10272,Westfälische Wilhelms-Universität Münster
30635947,Professor Dr. Erik Scherer,10272,Westfälische Wilhelms-Universität Münster
1681645,Professorin Dr. Christine Dimroth,10272,Westfälische Wilhelms-Universität Münster
1867333,Professorin Dr. Ulrike Röttger,10272,Westfälische Wilhelms-Universität Münster
249621780,Privatdozent Dr. Christian Klein-Bösing,10272,Westfälische Wilhelms-Universität Münster
80074399,Dr. Till Kleinebecker,10272,Westfälische Wilhelms-Universität Münster
989176,Professor Dr. Rudolf Aumann,10272,Westfälische Wilhelms-Universität Münster
159697870,Privatdozent Dr. Ulrich Hennecke,10272,Westfälische Wilhelms-Universität Münster
1750582,Privatdozentin Dr. Cornelia Schmitt-Riegraf,10272,Westfälische Wilhelms-Universität Münster
42635493,Dr. Maik Böhmer,10272,Westfälische Wilhelms-Universität Münster
258025744,Dr. Fabian Dielmann,10272,Westfälische Wilhelms-Universität Münster
1417234,Professorin Dr. Simone König,10272,Westfälische Wilhelms-Universität Münster
1358041,Dr. Knut Metzler,10272,Westfälische Wilhelms-Universität Münster
1728765,Professorin Dr. Sabine Gruehn,10272,Westfälische Wilhelms-Universität Münster
1182347,Professor Dr. Dieter Metzler,10272,Westfälische Wilhelms-Universität Münster
1688703,Professorin Dr. Ursula Anna Frohne,10272,Westfälische Wilhelms-Universität Münster
1472132,Professor Dr. Jens Bölte,10272,Westfälische Wilhelms-Universität Münster
1787171,Professor Dr. Nikos L. Doltsinis,10272,Westfälische Wilhelms-Universität Münster
824887,Professor Dr. Andreas Blödorn,10272,Westfälische Wilhelms-Universität Münster
197356873,Privatdozentin Dr. Bettina Spilker,10272,Westfälische Wilhelms-Universität Münster
1439039,Professor Dr. Matthias Lehr,10272,Westfälische Wilhelms-Universität Münster
60945862,Professor Dr. Christoph Scherber,10272,Westfälische Wilhelms-Universität Münster
1872456,Professor Dr. Mark Stein,10272,Westfälische Wilhelms-Universität Münster
1145759,Professor Dr. Martin Krause,10272,Westfälische Wilhelms-Universität Münster
1832036,"Professor Dr. Andreas Stracke, Ph.D.",10272,Westfälische Wilhelms-Universität Münster
269349398,Dr. Stephan Brössel,10272,Westfälische Wilhelms-Universität Münster
1105425,Professor Dr. Hans-Jürgen Höhling,10272,Westfälische Wilhelms-Universität Münster
1269391,Professor Dr. Reiner Schulze,10272,Westfälische Wilhelms-Universität Münster
21295527,Professor Dr. Steffen Dereich,10272,Westfälische Wilhelms-Universität Münster
221272792,Dr. Oliver Batistic,10272,Westfälische Wilhelms-Universität Münster
2006140,Professor Dr. Alfred Sproede,10272,Westfälische Wilhelms-Universität Münster
1128155,Professor Dr. Uwe Karst,10272,Westfälische Wilhelms-Universität Münster
1001115,Professor Dr. Jörg Becker,10272,Westfälische Wilhelms-Universität Münster
1003585,Professor Dr. Addi Bischoff,10272,Westfälische Wilhelms-Universität Münster
1591952,Professor Dr. Gerhard Schewe,10272,Westfälische Wilhelms-Universität Münster
25229189,Professor Dr. Joachim Englisch,10272,Westfälische Wilhelms-Universität Münster
1700739,Dr. Wolfgang Burr,10272,Westfälische Wilhelms-Universität Münster
254361734,Professor Dr. Michael Grünbart,10272,Westfälische Wilhelms-Universität Münster
1030625,Professor Dr. Alexander Gustav Josef Deutsch,10272,Westfälische Wilhelms-Universität Münster
1129600,Professor Dr. Hagen Keller,10272,Westfälische Wilhelms-Universität Münster
1394956,Professorin Dr. Katrin Tent,10272,Westfälische Wilhelms-Universität Münster
1803287,Dr. Sven Hermann,10272,Westfälische Wilhelms-Universität Münster
112700610,Dr. Alexandra Deters,10272,Westfälische Wilhelms-Universität Münster
179663663,Dr. Maureen MacKenzie,10272,Westfälische Wilhelms-Universität Münster
1742980,Professor Dr. Hermut Löhr,10272,Westfälische Wilhelms-Universität Münster
1603894,Dr. Ernst Laubach,10272,Westfälische Wilhelms-Universität Münster
1762173,Professor Dr.-Ing. Bernd Hellingrath,10272,Westfälische Wilhelms-Universität Münster
1576426,Professorin Dr. Eva Liebau,10272,Westfälische Wilhelms-Universität Münster
1798464,Dr. Martin Scarabis,10272,Westfälische Wilhelms-Universität Münster
1146348,Professor Dr. Bernt Krebs,10272,Westfälische Wilhelms-Universität Münster
324871724,Dr. David Flötotto,10272,Westfälische Wilhelms-Universität Münster
1652458,Professor Dr. Jürgen Gadau,10272,Westfälische Wilhelms-Universität Münster
42451578,Professorin Dr. Ursula Nelles,10272,Westfälische Wilhelms-Universität Münster
1102848,Professor Dr. Hans-Jürgen Hinz,10272,Westfälische Wilhelms-Universität Münster
1820070,Professor Dr. Stephen Lewis Emmel,10272,Westfälische Wilhelms-Universität Münster
1348689,Professorin Dr. Susanne Fetzner,10272,Westfälische Wilhelms-Universität Münster
31251173,Professor Dr. Wolfgang W. Böttcher,10272,Westfälische Wilhelms-Universität Münster
1796688,Professor Dr. Frank Glorius,10272,Westfälische Wilhelms-Universität Münster
53059733,Professor Dr. Martin Burger,10272,Westfälische Wilhelms-Universität Münster
1845440,Privatdozent Dr. Jochen Heitger,10272,Westfälische Wilhelms-Universität Münster
1780864,Professor Dr. Bruno Quast,10272,Westfälische Wilhelms-Universität Münster
1774998,Dr. H. Wolfgang Riss,10272,Westfälische Wilhelms-Universität Münster
1728517,Privatdozentin Dr. Angelika Reichert,10272,Westfälische Wilhelms-Universität Münster
1750637,Dr. Andreas Metzner,10272,Westfälische Wilhelms-Universität Münster
1016967,Professor Dr. Michael Bröcker,10272,Westfälische Wilhelms-Universität Münster
1723062,Dr. Dieter Lipinsky,10272,Westfälische Wilhelms-Universität Münster
1742025,Professor Dr. Wilhelm Grießhaber,10272,Westfälische Wilhelms-Universität Münster
231743146,Professor Dr. Ryan Gilmour,10272,Westfälische Wilhelms-Universität Münster
1721828,Professor Dr. Matthias Löwe,10272,Westfälische Wilhelms-Universität Münster
1455513,Professor Dr. Ralf Schindler,10272,Westfälische Wilhelms-Universität Münster
1425751,Professor Dr. Manfred Holodynski,10272,Westfälische Wilhelms-Universität Münster
1384840,Professorin Dr. Gabriele Müller-Oberhäuser,10272,Westfälische Wilhelms-Universität Münster
1709212,Dr. Claus-Peter Stelzer,10272,Westfälische Wilhelms-Universität Münster
1121184,Professor Dr. Albrecht Jockenhövel,10272,Westfälische Wilhelms-Universität Münster
1830693,Professor Dr. Heiko Hayen,10272,Westfälische Wilhelms-Universität Münster
231969128,Professorin Dr. Anna Kulesza,10272,Westfälische Wilhelms-Universität Münster
1614414,Professorin Dr. Susanne Kramarz-Bein,10272,Westfälische Wilhelms-Universität Münster
1413781,Professor Dr. Ulrich Hansen,10272,Westfälische Wilhelms-Universität Münster
1417645,Professor Dr. Hartmut Bracht,10272,Westfälische Wilhelms-Universität Münster
143587059,Professorin Dr. Iris Finkemeier,10272,Westfälische Wilhelms-Universität Münster
1660366,Dr. Dirk Wilmer,10272,Westfälische Wilhelms-Universität Münster
276999700,Dr. Till Matzat,10272,Westfälische Wilhelms-Universität Münster
1779777,Professorin Dr. Regina Jucks,10272,Westfälische Wilhelms-Universität Münster
232221439,Professor Dr. Raphael Wittkowski,10272,Westfälische Wilhelms-Universität Münster
1758923,Dr. William Pollmann,10272,Westfälische Wilhelms-Universität Münster
74013109,Professor Dr. Niko Busch,10272,Westfälische Wilhelms-Universität Münster
1428467,Professor Dr. Gerold Alsmeyer,10272,Westfälische Wilhelms-Universität Münster
187007085,Dr. Mark P. Waller,10272,Westfälische Wilhelms-Universität Münster
1012798,Professor Dr. Ludwig Bröcker,10272,Westfälische Wilhelms-Universität Münster
1146193,Professor Dr. Josef Krieglstein,10272,Westfälische Wilhelms-Universität Münster
1170813,Professor Dr. Joachim Lohkamp,10272,Westfälische Wilhelms-Universität Münster
252001,Professorin Dr. Marianne Heimbach-Steins,10272,Westfälische Wilhelms-Universität Münster
157249968,Privatdozent Dr. Dennis Reiss,10272,Westfälische Wilhelms-Universität Münster
49004844,Dr. Barbara Teichert,10272,Westfälische Wilhelms-Universität Münster
1832154,Professorin Dr. Sabine Schlacke,10272,Westfälische Wilhelms-Universität Münster
320570366,"Dr. Ashish Arora, Ph.D.",10272,Westfälische Wilhelms-Universität Münster
1480064,Professor Dr. Jürgen Elstrodt,10272,Westfälische Wilhelms-Universität Münster
1214335,Dr. Robert Peters,10272,Westfälische Wilhelms-Universität Münster
1660969,Professor Dr. Urs Hartl,10272,Westfälische Wilhelms-Universität Münster
1377320,Professor Dr. Michael Quante,10272,Westfälische Wilhelms-Universität Münster
387699721,Dr. Stephan Rave,10272,Westfälische Wilhelms-Universität Münster
264913050,Professorin Dr. Anna Windt,10272,Westfälische Wilhelms-Universität Münster
987858,Professor Dr. Rolf Ahmann,10272,Westfälische Wilhelms-Universität Münster
1786399,Sabine Dorpmüller-Wosab,10272,Westfälische Wilhelms-Universität Münster
1342247,Professor Dr. Bernd Zymek,10272,Westfälische Wilhelms-Universität Münster
246274922,Professorin Dr. Anette Marohn,10272,Westfälische Wilhelms-Universität Münster
1456722,Dr. Peter Schmid-Beurmann,10272,Westfälische Wilhelms-Universität Münster
12918839,Professor Dr. Friso Wielenga,10272,Westfälische Wilhelms-Universität Münster
1110888,Professor Dr. Heinz Holling,10272,Westfälische Wilhelms-Universität Münster
1616997,Professor Dr. Markus Müller-Olm,10272,Westfälische Wilhelms-Universität Münster
1728704,Dr. Iris Weber,10272,Westfälische Wilhelms-Universität Münster
1818079,Professorin Dr. Annette Zimmer,10272,Westfälische Wilhelms-Universität Münster
1700717,Professorin Dr. Jutta Röser,10272,Westfälische Wilhelms-Universität Münster
1281864,Dr. Peter P. Smolka,10272,Westfälische Wilhelms-Universität Münster
1508013,Professor Dr. Manfred Krafft,10272,Westfälische Wilhelms-Universität Münster
1467636,Dr. Bernhard Baur,10272,Westfälische Wilhelms-Universität Münster
50704860,Professorin Dr. Andrea Rentmeister,10272,Westfälische Wilhelms-Universität Münster
1123863,Professor Dr. Frank Kämpfer,10272,Westfälische Wilhelms-Universität Münster
46650100,Dr. Anke Ilona Blöbaum,10272,Westfälische Wilhelms-Universität Münster
232280718,Privatdozent Dr. Friedemann Drews,10272,Westfälische Wilhelms-Universität Münster
248870507,Professor Dr. Reinhard Achenbach,10272,Westfälische Wilhelms-Universität Münster
1121487,Professorin Dr. Renate de Jong-Meyer,10272,Westfälische Wilhelms-Universität Münster
1566017,Professor Dr. Martin Kintzinger,10272,Westfälische Wilhelms-Universität Münster
201580363,Professor Dr. Matthias Pohlig,10272,Westfälische Wilhelms-Universität Münster
1233355,Professor Dr. Fred Rist,10272,Westfälische Wilhelms-Universität Münster
1393061,Professor Dr. Thomas Jürgen Schmidt,10272,Westfälische Wilhelms-Universität Münster
253703956,Professor Dr. Wolfgang Eric Wagner,10272,Westfälische Wilhelms-Universität Münster
1348751,Professor Dr. Johannes Hahn,10272,Westfälische Wilhelms-Universität Münster
260589860,Dr. Francesco Catania,10272,Westfälische Wilhelms-Universität Münster
1353316,Professor Dr. Jörg Kudla,10272,Westfälische Wilhelms-Universität Münster
49782965,Dr. Joachim Grunewald,10272,Westfälische Wilhelms-Universität Münster
71390898,Professor Dr. Daniel Kümmel,10272,Westfälische Wilhelms-Universität Münster
1385486,Privatdozent Dr. Gottfried Pohlentz,10272,Westfälische Wilhelms-Universität Münster
1099135,Professor Dr. Andreas Hensel,10272,Westfälische Wilhelms-Universität Münster
239899619,Dr. Diddo Diddens,10272,Westfälische Wilhelms-Universität Münster
142461412,Dr. Judith Irmela Haug,10272,Westfälische Wilhelms-Universität Münster
1520360,Professor Dr. Eduard Mühle,10272,Westfälische Wilhelms-Universität Münster
326844683,Dr. Nina Neuhaus,10272,Westfälische Wilhelms-Universität Münster
1686701,Privatdozentin Dr. Astrid Reuter,10272,Westfälische Wilhelms-Universität Münster
222235945,Dr. Jan-Frederik Pietschmann,10272,Westfälische Wilhelms-Universität Münster
1704149,Dr. Claudia Erber,10272,Westfälische Wilhelms-Universität Münster
969267,Privatdozentin Dr. Susanne Kaul,10272,Westfälische Wilhelms-Universität Münster
1395913,Professor Dr. Markus Lappe,10272,Westfälische Wilhelms-Universität Münster
36146775,Professor Dr. Johannes Ebert,10272,Westfälische Wilhelms-Universität Münster
110406836,Dr. Nermin Seda Kehr,10272,Westfälische Wilhelms-Universität Münster
1805047,Privatdozent Dr. Michael Kuhlmann,10272,Westfälische Wilhelms-Universität Münster
214908797,Dr. Stefanie Schirmeier,10272,Westfälische Wilhelms-Universität Münster
290499493,Dr. Frederik Schulze,10272,Westfälische Wilhelms-Universität Münster
282449155,Dr. Vladimir Molchanov,10272,Westfälische Wilhelms-Universität Münster
1396866,Professor Dr. Klaus Boers,10272,Westfälische Wilhelms-Universität Münster
1676571,Dr. Johann S. Ach,10272,Westfälische Wilhelms-Universität Münster
1780091,Professor Dr. Klaus Schubert,10272,Westfälische Wilhelms-Universität Münster
252380609,Dr. Jungsoo Kang,10272,Westfälische Wilhelms-Universität Münster
1804551,"Dr. Kai Schreiber, Ph.D.",10272,Westfälische Wilhelms-Universität Münster
78436436,Professor Dr. Edzer Pebesma,10272,Westfälische Wilhelms-Universität Münster
1724761,Dr. Ute Schüren,10272,Westfälische Wilhelms-Universität Münster
269561709,Dr. Nina Hogrebe,10272,Westfälische Wilhelms-Universität Münster
1248790,Professorin Dr. Antje von Schaewen,10272,Westfälische Wilhelms-Universität Münster
1831125,Professor Dr. Michael Schäfers,10272,Westfälische Wilhelms-Universität Münster
24880802,Dr. Heinz-Helge Nieswandt,10272,Westfälische Wilhelms-Universität Münster
1683180,Professorin Dr. Annette Wilke,10272,Westfälische Wilhelms-Universität Münster
1785080,Professor Dr. Thorsten Kleine,10272,Westfälische Wilhelms-Universität Münster
1672447,Dr. Niclas Förster,10272,Westfälische Wilhelms-Universität Münster
256872778,Professor Dr. Gustavo Fernández Huertas,10272,Westfälische Wilhelms-Universität Münster
1620974,Dr. Ute Golla-Schindler,10272,Westfälische Wilhelms-Universität Münster
1329322,Professor Dr. Hanns Wienold,10272,Westfälische Wilhelms-Universität Münster
36474718,Dr. Vladislav Demidov,10272,Westfälische Wilhelms-Universität Münster
12938585,Dr. Klaus Finsterbusch,10272,Westfälische Wilhelms-Universität Münster
213232561,Dr. Volkmar Schmidt,10272,Westfälische Wilhelms-Universität Münster
1335595,Professor Dr. Ernst-Ulrich Würthwein,10272,Westfälische Wilhelms-Universität Münster
50848510,Professor Dr. Kai Müller,10272,Westfälische Wilhelms-Universität Münster
236840040,"Professorin Dr. Carmen Sanchez-Valle, Ph.D.",10272,Westfälische Wilhelms-Universität Münster
12898216,Professor Dr. Xiaoyi Jiang,10272,Westfälische Wilhelms-Universität Münster
1199148,Professor Dr. Eckhard Nembach,10272,Westfälische Wilhelms-Universität Münster
289242885,Dr. Daniel Gerster,10272,Westfälische Wilhelms-Universität Münster
190610061,Professor Dr. Wolfram Hans Peter Pernice,10272,Westfälische Wilhelms-Universität Münster
342821608,Dr. Sven Nolte,10272,Westfälische Wilhelms-Universität Münster
1661678,Professor Dr. Karl Löning,10272,Westfälische Wilhelms-Universität Münster
1075566,Professor Dr. Horst Gründer,10272,Westfälische Wilhelms-Universität Münster
1678613,Professor Dr. Albrecht Beutel,10272,Westfälische Wilhelms-Universität Münster
1363699,Privatdozent Dr. Klaus Siewert,10272,Westfälische Wilhelms-Universität Münster
1568427,Professor Dr. Folker Siegert,10272,Westfälische Wilhelms-Universität Münster
49639713,Professor Dr. Jan Keupp,10272,Westfälische Wilhelms-Universität Münster
1454181,Professor Dr. Frank Marcinkowski,10272,Westfälische Wilhelms-Universität Münster
248764785,Dr. Thomas Kruijer,10272,Westfälische Wilhelms-Universität Münster
1032460,Professor Dr. Wolf Dietrich,10272,Westfälische Wilhelms-Universität Münster
1779193,Professor Dr. Nils Jansen,10272,Westfälische Wilhelms-Universität Münster
989443,Professor Dr. Wolfgang Barz,10272,Westfälische Wilhelms-Universität Münster
9629704,Dr. Beate Tröger,10272,Westfälische Wilhelms-Universität Münster
1692203,Professor Dr.-Ing. Gerhard Wilde,10272,Westfälische Wilhelms-Universität Münster
1835494,Professor Dr. Rudolf Bratschitsch,10272,Westfälische Wilhelms-Universität Münster
1661755,Professor Dr. Walter Mayer,10272,Westfälische Wilhelms-Universität Münster
2043016,Professor Dr. Jürgen Heidrich,10272,Westfälische Wilhelms-Universität Münster
386235093,Dr. Felicitas Lips,10272,Westfälische Wilhelms-Universität Münster
257515285,Dr. Martin Peterlechner,10272,Westfälische Wilhelms-Universität Münster
1730538,Professor Dr. Wolfram Drews,10272,Westfälische Wilhelms-Universität Münster
1117269,Professor Dr. Wilfried Janning,10272,Westfälische Wilhelms-Universität Münster
1246501,Professor Dr. Hans Jürgen Schäfer,10272,Westfälische Wilhelms-Universität Münster
1158126,Professor Dr. Wulfhard Lange,10272,Westfälische Wilhelms-Universität Münster
1112918,Professor Dr. Wolfgang Hübner,10272,Westfälische Wilhelms-Universität Münster
1698112,Professor Dr. Bodo Philipp,10272,Westfälische Wilhelms-Universität Münster
252436171,Professorin Dr. Elisabeth Timm,10272,Westfälische Wilhelms-Universität Münster
49373442,Professor Dr. Hans-Peter Großhans,10272,Westfälische Wilhelms-Universität Münster
1723157,Professor Dr. Heiko Wagner,10272,Westfälische Wilhelms-Universität Münster
13307546,Professor Dr.-Ing. Lars Linsen,10272,Westfälische Wilhelms-Universität Münster
1566773,Professorin Dr. Dagmar Klostermeier,10272,Westfälische Wilhelms-Universität Münster
19882644,Professor Dr. Werner Freitag,10272,Westfälische Wilhelms-Universität Münster
1093661,Professor Dr. Christian Herzig,10272,Westfälische Wilhelms-Universität Münster
248101739,Fabian Hielscher,10272,Westfälische Wilhelms-Universität Münster
230407454,Professor Dr. Mouhanad Khorchide,10272,Westfälische Wilhelms-Universität Münster
171920440,Dr. Johanna Brankaer,10272,Westfälische Wilhelms-Universität Münster
1044410,Professor Dr. Reinhard Emmerich,10272,Westfälische Wilhelms-Universität Münster
1089032,Professor Dr. F. Ekkehardt Hahn,10272,Westfälische Wilhelms-Universität Münster
1661768,Dr. Ingo Kottsieper,10272,Westfälische Wilhelms-Universität Münster
279863646,Dr. Felix Genske,10272,Westfälische Wilhelms-Universität Münster
1085949,Professor Dr. Georg Friedrich Hanne,10272,Westfälische Wilhelms-Universität Münster
1155730,Professor Dr. Tilmann Kuhn,10272,Westfälische Wilhelms-Universität Münster
261940718,Professorin Dr. Barbara Winckler,10272,Westfälische Wilhelms-Universität Münster
1411713,Professor Dr. Sergei Gorlatch,10272,Westfälische Wilhelms-Universität Münster
1694008,Privatdozent Dr. Wilhelm Degener,10272,Westfälische Wilhelms-Universität Münster
1451799,Professor Dr. Michael Beintker,10272,Westfälische Wilhelms-Universität Münster
63628433,Dr.-Ing. Stephan Bichmann,10662,Fraunhofer-Institut für Produktionstechnologie (IPT)
